CD_MUN;NM_MUN;V00090;V00091;V00092;V00093;V00094;V00095;V00096;V00097;V00098;V00099;V00100;V00101;V00102;V00103;V00104;V00105;V00106;V00107;V00108;V00109;V00110;V00111;V00112;V00113;V00114;V00115;V00116;V00117;V00118;V00119;V00120;V00121;V00122;V00123;V00124;V00125;V00126;V00127;V00128;V00129;V00130;V00131;V00132;V00133;V00134;V00135;V00136;V00137;V00138;V00139;V00140;V00141;V00142;V00143;V00144;V00145;V00146;V00147;V00148;V00149;V00150;V00151;V00152;V00153;V00154;V00155;V00156;V00157;V00158;V00159;V00160;V00161;V00162;V00163;V00164;V00165;V00166;V00167;V00168;V00169;V00170;V00171;V00172;V00173;V00174;V00175;V00176;V00177;V00178;V00179;V00180;V00181;V00182;V00183;V00184;V00185;V00186;V00187;V00188;V00189;V00190;V00191;V00192;V00193;V00194;V00195;V00196;V00197;V00198;V00199;V00200;V00201;V00202;V00203;V00204;V00205;V00206;V00207;V00208;V00209;V00210;V00211;V00212;V00213;V00214;V00215;V00216;V00217;V00218;V00219;V00220;V00221;V00222;V00223;V00224;V00225;V00226;V00227;V00228;V00229;V00230;V00231;V00232;V00233;V00234;V00235;V00236;V00237;V00238;V00239;V00240;V00241;V00242;V00243;V00244;V00245;V00246;V00247;V00248;V00249;V00250;V00251;V00252;V00253;V00254;V00255;V00256;V00257;V00258;V00259;V00260;V00261;V00262;V00263;V00264;V00265;V00266;V00267;V00268;V00269;V00270;V00271;V00272;V00273;V00274;V00275;V00276;V00277;V00278;V00279;V00280;V00281;V00282;V00283;V00284;V00285;V00286;V00287;V00288;V00289;V00290;V00291;V00292;V00293;V00294;V00295;V00296;V00297;V00298;V00299;V00300;V00301;V00302;V00303;V00304;V00305;V00306;V00307;V00308;V00309;V00310;V00311;V00312;V00313;V00314;V00315;V00316;V00317;V00318;V00319;V00320;V00321;V00322;V00323;V00324;V00325;V00326;V00327;V00328;V00329;V00330;V00331;V00332;V00333;V00334;V00335;V00336;V00337;V00338;V00339;V00340;V00341;V00342;V00343;V00344;V00345;V00346;V00347;V00348;V00349;V00350;V00351;V00352;V00353;V00354;V00355;V00356;V00357;V00358;V00359;V00360;V00361;V00362;V00363;V00364;V00365;V00366;V00367;V00368;V00369;V00370;V00371;V00372;V00373;V00374;V00375;V00376;V00377;V00378;V00379;V00380;V00381;V00382;V00383;V00384;V00385;V00386;V00387;V00388;V00389;V00390;V00391;V00392;V00393;V00394;V00395;V00396;V00397;V00398;V00399;V00400;V00401;V00402;V00403;V00404;V00405;V00406;V00407;V00408;V00409;V00410;V00411;V00412;V00413;V00414;V00415;V00416;V00417;V00418;V00419;V00420;V00421;V00422;V00423;V00424;V00425;V00426;V00427;V00428;V00429;V00430;V00431;V00432;V00433;V00434;V00435;V00436;V00437;V00438;V00439;V00440;V00441;V00442;V00443;V00444;V00445;V00446;V00447;V00448;V00449;V00450;V00451;V00452;V00453;V00454;V00455;V00456;V00457;V00458;V00459;V00460;V00461;V00462;V00463;V00464;V00465;V00466;V00467;V00468;V00469;V00470;V00471;V00472;V00473;V00474;V00475;V00476;V00477;V00478;V00479;V00480;V00481;V00482;V00483;V00484;V00485;V00486;V00487;V00488;V00489;V00490;V00491;V00492;V00493;V00494;V00495
3523701;Itirapuã;1010;217;0;760;0;0;0;0;0;0;4;0;0;3;0;1178;818;0;0;6;0;1739;113;0;150;0;0;0;0;1730;113;0;150;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;893;171;0;666;0;47;26;0;40;0;0;0;0;0;0;71;20;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;951;788;101;12;0;0;133;16;0;0;0;0;0;0;0;0;2003;0;0;1994;0;0;0;0;0;7;0;0;1013;217;0;764;0;0;0;0;0;0;0;0;0;0;0;1184;819;0;0;0;0;1421;487;74;14;0;0;0;1415;486;73;14;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;666;169;0;582;0;278;41;0;159;0;53;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;799;620;317;167;50;18;6;3;0;0;0;0;0;0;1716;97;26;154;0;0;0;0;1707;97;26;154;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;883;170;0;651;0;42;16;0;39;0;15;0;0;10;0;66;26;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;932;784;81;16;23;0;137;14;0;0;0;0;0;0;0;0;1744;116;129;0;0;8;1735;116;129;0;0;8;0;0;0;0;0;0;7;0;0;0;0;0;899;164;0;668;0;55;23;0;36;0;50;22;0;56;0;0;0;0;0;0;0;0;0;0;0;5;0;0;3;0;955;787;107;8;111;16;0;0;0;0;7;0;15;250;15;250;0;0;0;0;4;3;0;4;0;115;42;0;92;0;14;0;221;29;1421;487;74;6;3;0;0;0;0;2005;0
3523800;Itobi;1748;208;3;931;0;0;0;0;0;0;0;0;0;0;0;1729;1172;0;0;0;3;2572;117;81;117;0;0;0;14;2567;117;81;117;0;0;0;14;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1522;191;3;844;0;71;0;0;36;0;56;3;0;19;0;83;5;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;4;0;1451;1118;88;26;67;12;110;7;0;0;0;0;0;0;6;4;2882;0;20;2877;0;20;0;0;0;4;0;0;1741;204;3;923;0;0;0;0;0;0;7;3;0;10;0;1713;1169;0;0;15;5;2002;696;162;24;0;0;0;1998;695;162;24;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1079;157;0;754;0;501;33;0;144;0;129;0;0;16;0;19;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1184;814;420;274;89;62;10;0;0;0;0;0;0;0;2555;21;135;171;0;3;0;0;2550;21;135;171;0;3;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1509;190;3;845;0;17;0;0;3;0;93;0;0;33;0;116;7;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1439;1116;17;3;101;31;151;20;0;0;3;0;0;0;0;0;2670;5;114;0;0;105;2665;5;114;0;0;105;0;0;0;0;0;0;4;0;0;0;0;0;1593;191;3;870;0;3;0;0;0;0;68;7;0;35;0;0;0;0;0;0;0;0;0;0;0;79;3;0;20;0;1526;1142;5;0;102;10;0;0;0;0;89;16;0;328;0;328;0;0;0;0;0;0;0;0;0;222;17;0;85;0;0;0;270;54;2002;696;162;14;0;3;0;0;0;2904;0
3523909;Itu;28196;3542;93;14904;3;2728;100;29;551;0;5332;696;38;2373;0;26382;20584;2299;1169;4089;4458;54790;2713;788;220;637;16;91;93;42779;2276;761;207;618;8;87;75;3247;186;19;7;0;0;0;0;8318;211;0;0;17;0;4;14;34011;4070;187;16249;3;1456;161;0;1006;0;398;70;0;256;0;105;10;0;59;0;313;42;0;258;0;0;0;0;5;0;37;8;0;46;0;21;7;0;55;0;29808;24949;1865;807;572;169;154;40;323;293;10;3;60;31;44;38;58653;418;359;46176;405;321;3451;10;16;8552;0;14;36061;4382;195;17757;3;224;25;0;121;0;123;41;0;160;0;32499;26141;197;195;250;86;36849;16333;3995;2046;25;3;0;28658;13974;2953;1103;16;3;0;810;918;830;864;0;0;0;6914;1377;175;52;6;0;0;20103;3275;41;13206;0;11185;836;42;3984;0;3137;47;9;490;0;1798;4;7;96;0;6;0;0;11;0;0;0;0;0;0;0;0;0;0;0;19524;17295;9384;6905;2407;1458;1375;538;16;0;0;0;0;0;53499;349;3364;1776;100;111;104;0;41756;214;2931;1689;97;95;3;0;2963;64;368;51;0;0;0;0;8413;60;17;17;3;16;20;0;33345;3981;188;15730;3;217;5;0;64;0;1779;225;0;1218;0;877;111;0;694;0;28;11;0;51;0;17;8;0;64;0;29;7;0;62;0;0;0;0;0;0;29040;24424;224;88;2178;1120;1222;508;46;48;48;35;42;57;0;0;11822;47030;490;10;0;66;7464;38911;464;10;0;14;2652;785;10;0;0;0;1523;6981;0;0;0;44;7594;626;34;3280;0;28555;3644;138;14440;0;201;26;0;196;0;4;0;0;0;0;0;0;0;0;0;15;0;0;35;0;7184;4560;25320;21680;341;109;5;0;0;0;29;27;1011;3620;745;3361;45;185;208;39;543;41;0;314;0;1833;279;4;1426;0;609;347;2490;1085;36849;16333;3995;1230;445;151;32;3;7;59456;39
3524006;Itupeva;10200;1585;116;7644;3;1172;26;20;206;0;1320;206;0;831;0;10319;9359;845;597;1130;1260;19794;2228;1154;267;36;0;3;94;16129;1967;1120;242;36;0;3;93;1143;251;26;23;0;0;0;0;2396;0;0;0;0;0;0;0;10475;1647;121;7408;3;1350;89;13;704;0;671;43;8;377;0;122;8;0;105;0;23;0;0;8;0;0;0;0;0;0;0;0;0;0;0;20;13;0;53;0;10104;9679;1338;862;651;466;125;129;15;14;0;0;3;0;52;34;23505;63;78;19516;63;76;1459;0;0;2397;0;0;12654;1848;150;8708;3;39;0;0;12;0;33;9;0;27;0;12291;11204;19;31;42;31;13798;6201;2142;1401;0;0;0;11354;5679;1663;855;0;0;0;82;348;462;540;0;0;0;2249;135;0;0;0;0;0;6037;1377;22;6244;0;3883;316;30;1809;0;1554;21;9;364;0;1115;0;19;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6952;6813;3304;2872;1167;900;801;551;0;0;0;0;0;0;18404;227;2595;2149;28;146;15;0;14982;196;2150;2070;28;146;8;0;909;27;432;72;0;0;6;0;2394;0;0;0;0;0;0;0;9570;1580;104;7006;3;146;0;4;55;0;1763;86;21;642;0;1095;121;7;877;0;4;8;0;16;0;60;13;0;71;0;4;0;0;0;0;0;0;0;0;0;9352;9024;132;70;1622;946;1069;1055;9;19;72;72;10;3;0;0;22042;1491;92;0;0;3;18716;837;83;0;0;3;1432;14;3;0;0;0;1767;622;0;0;0;0;11955;1728;147;8065;3;719;110;3;606;0;30;3;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11559;10477;720;733;46;25;0;0;0;0;0;0;1459;2356;1365;2130;84;218;0;0;786;70;4;547;0;1421;106;14;741;0;782;642;1434;907;13798;6201;2142;850;326;85;13;0;0;23679;0
3524105;Ituverava;7779;1244;102;4561;0;33;0;0;5;0;184;0;0;22;0;7509;6225;28;14;107;106;13502;291;65;119;0;0;0;10;13280;220;63;119;0;0;0;10;48;0;0;0;0;0;0;0;157;66;0;0;0;0;0;0;7717;1217;106;4415;0;161;10;0;92;0;25;0;0;25;0;56;6;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;7225;6275;229;46;51;5;109;0;0;0;0;0;0;0;7;3;13976;36;7;13683;36;7;48;0;0;230;0;0;7983;1249;109;4585;0;20;0;0;13;0;4;0;0;0;0;7608;6365;35;0;7;0;7242;4754;1479;502;0;0;0;7126;4622;1451;485;0;0;0;24;4;7;7;0;0;0;71;118;14;7;0;0;0;3513;800;5;2871;0;2900;343;27;1405;0;1123;20;14;208;0;418;0;8;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3814;3422;2656;2090;851;596;273;200;0;0;0;0;0;0;13593;32;177;179;0;6;10;0;13313;20;177;179;0;6;10;0;48;0;0;0;0;0;0;0;219;11;0;0;0;0;0;0;7804;1215;109;4421;0;18;0;0;12;0;72;9;0;83;0;89;14;0;68;0;0;0;0;0;0;5;0;0;0;0;0;0;0;8;0;0;0;0;0;0;7277;6314;20;10;162;6;161;16;0;0;6;0;7;3;0;0;13625;158;209;0;0;10;13335;155;209;0;0;10;48;0;0;0;0;0;227;3;0;0;0;0;7814;1222;109;4428;0;80;0;0;67;0;95;13;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;7298;6322;137;13;193;8;0;0;0;0;7;3;67;427;36;384;0;0;26;40;44;0;0;11;0;221;26;0;167;0;39;21;365;49;7242;4754;1479;326;90;23;4;0;0;14029;0
3524204;Jaborandi;1193;219;0;837;3;0;0;0;0;0;0;0;0;3;0;1337;930;0;0;3;0;1881;297;89;0;0;0;0;0;1870;297;89;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1007;178;0;685;3;139;29;0;119;0;42;6;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1075;806;199;88;60;26;0;0;0;0;0;0;0;0;0;0;2275;0;0;2264;0;0;0;0;0;7;0;0;1198;220;0;839;3;0;0;0;0;0;0;0;0;0;0;1343;932;0;0;0;0;1518;620;110;18;0;0;0;1508;619;110;18;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;712;170;0;621;3;380;39;0;189;0;76;0;0;19;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;866;650;382;237;71;27;9;4;0;0;0;0;0;0;2164;0;19;87;0;0;0;0;2153;0;19;87;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1136;213;0;803;3;0;0;0;0;0;8;0;0;3;0;48;7;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1247;917;0;0;15;3;75;9;0;0;0;0;0;0;0;0;2170;28;56;6;0;14;2159;28;56;6;0;14;0;0;0;0;0;0;7;0;0;0;0;0;1137;213;0;804;3;14;0;0;7;0;26;0;0;24;0;3;0;0;0;0;0;0;0;0;0;8;4;0;0;0;1252;918;24;0;45;7;6;0;0;0;13;0;194;200;194;200;0;0;0;0;95;18;0;71;0;90;18;0;82;0;117;77;148;49;1518;620;110;9;0;0;0;0;0;2278;0
3524303;Jaboticabal;15826;1772;135;6417;0;234;4;0;30;0;1774;182;21;703;0;13943;10365;180;115;1147;1571;26269;938;72;44;0;0;0;0;23618;521;72;44;0;0;0;0;262;41;0;0;0;0;0;0;2345;375;0;0;0;0;0;0;17142;1943;166;6872;0;594;37;3;268;0;44;0;0;19;0;23;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14526;11742;623;293;63;4;35;0;0;0;0;0;0;0;0;0;27364;0;4;24292;0;4;306;0;0;2724;0;0;17851;1988;173;7199;0;0;0;0;0;0;3;0;0;0;0;15293;12068;0;0;3;0;14601;9236;2663;781;0;0;0;12525;8639;2408;633;0;0;0;105;48;41;94;0;0;0;1921;526;199;45;0;0;0;8262;1334;25;4847;0;6630;464;34;1920;0;2157;6;19;211;0;705;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7591;6998;5445;3777;1612;938;514;203;0;0;0;0;0;0;26768;5;154;397;0;15;3;0;23700;5;154;397;0;15;3;0;306;0;0;0;0;0;0;0;2722;0;0;0;0;0;0;0;17490;1965;170;6996;0;0;0;0;4;0;98;8;0;41;0;228;13;3;140;0;0;0;0;0;0;13;0;0;0;0;3;0;0;0;0;0;0;0;0;0;14772;11992;3;0;124;23;356;37;0;0;10;5;3;0;0;0;26222;816;254;0;0;51;23852;125;254;0;0;51;267;39;0;0;0;0;2061;649;0;0;0;0;17175;1919;166;6817;0;482;53;3;250;0;134;8;3;95;0;0;0;0;0;0;0;0;0;0;0;34;0;0;16;0;14579;11639;417;389;228;20;0;0;0;0;46;4;541;519;124;519;41;0;375;0;364;19;3;123;0;309;21;3;170;0;290;236;444;67;14601;9236;2663;516;133;18;6;0;0;27378;0
3524402;Jacareí;40256;4917;325;20371;3;4814;204;111;1181;0;8077;837;86;2724;3;34753;31514;3581;2895;5404;6492;82558;955;901;360;61;0;0;34;63898;867;895;357;61;0;0;34;6449;68;5;3;0;0;0;0;11907;7;0;0;0;0;0;0;51951;5963;589;23637;6;572;39;10;248;0;471;33;10;328;0;220;12;0;88;0;39;4;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;42250;40292;648;262;588;279;238;99;40;17;0;0;0;0;9;14;84759;102;97;66037;56;97;6493;43;0;11921;0;0;53264;6087;613;24358;6;33;20;0;42;0;56;0;4;27;0;43761;40995;50;45;65;25;49984;27552;5363;1767;9;0;0;39577;21551;4010;757;9;0;0;2129;2332;1032;933;0;0;0;8000;3540;262;45;0;0;0;28897;4216;93;16361;3;18770;1343;241;6686;0;3919;49;28;754;0;1391;9;23;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24647;25285;14859;12617;2958;2138;977;590;3;0;0;0;0;0;78580;589;3386;1496;247;406;8;0;61003;283;2545;1483;245;404;8;0;5531;165;810;4;0;0;0;0;11755;136;8;0;0;0;0;0;49753;5617;559;22233;3;380;32;0;135;0;1994;166;33;1042;0;737;109;8;539;3;100;24;0;101;0;156;49;0;170;0;4;0;0;0;0;0;0;0;0;0;40173;38363;288;277;2036;1269;880;567;89;148;168;231;3;0;0;0;77334;7414;155;0;9;29;64278;1723;155;0;9;29;4735;1792;0;0;0;0;8015;3876;0;0;0;0;48273;5601;513;22502;3;4923;441;73;1798;3;74;3;0;44;0;0;0;0;0;0;7;0;0;0;0;11;3;0;6;0;40008;37304;3689;3649;94;26;0;0;5;4;21;0;172;2177;158;2093;3;78;7;0;63;3;0;42;0;1263;110;23;690;0;76;51;1486;652;49984;27552;5363;1144;321;74;11;3;0;85004;12
3524501;Jaci;1585;182;3;851;0;0;0;0;0;0;0;0;0;0;0;1315;1318;0;0;0;0;2381;244;0;6;0;0;0;0;2377;244;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1427;163;3;780;0;153;17;0;70;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1109;1269;196;42;0;0;6;0;0;0;0;0;0;0;0;0;2635;0;0;2631;0;0;0;0;0;0;0;0;1584;182;3;854;0;0;0;0;0;0;0;0;0;0;0;1317;1318;0;0;0;0;1629;794;175;25;0;0;0;1625;794;175;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;868;141;0;614;0;566;26;0;183;0;124;0;0;32;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;835;792;378;412;77;92;11;9;0;0;0;0;0;0;2358;24;244;0;0;0;0;0;2354;24;244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1413;161;3;771;0;9;0;0;11;0;156;16;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1107;1249;11;11;189;55;0;0;0;0;0;0;0;0;0;0;2447;106;70;6;0;0;2443;106;70;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1464;164;3;804;0;72;8;0;25;0;42;8;0;18;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1164;1281;83;21;59;11;6;0;0;0;0;0;20;228;20;228;0;0;0;0;10;0;0;5;0;141;18;0;63;0;14;0;185;41;1629;794;175;13;3;0;0;0;0;2636;0
3524600;Jacupiranga;2828;305;14;2579;0;14;0;0;12;0;14;0;0;9;0;3326;2429;14;14;5;10;4071;307;475;931;0;0;6;0;4006;307;473;925;0;0;6;0;28;0;0;5;0;0;0;0;27;0;0;0;0;0;0;0;2155;199;14;1679;0;140;17;0;140;0;175;16;0;263;0;372;52;0;497;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;2025;2042;204;98;361;103;736;192;0;0;0;0;5;0;0;0;5790;14;0;5717;14;0;33;0;0;27;0;0;2854;305;14;2587;0;3;0;0;7;0;0;0;0;0;0;3338;2452;3;0;0;0;4018;1421;274;67;4;0;4;3967;1404;271;67;4;0;4;19;11;0;0;0;0;0;19;0;0;0;0;0;0;1762;246;3;1986;0;838;31;0;502;0;176;0;0;55;0;39;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2289;1729;832;567;146;109;36;14;0;0;0;0;4;0;3769;62;884;845;184;19;8;4;3706;61;883;838;183;19;8;4;27;0;0;4;0;0;0;0;27;0;0;0;0;0;0;0;2005;184;14;1547;0;27;3;0;19;0;384;33;0;443;0;319;51;0;460;0;72;3;0;85;0;6;0;0;3;0;3;0;0;5;0;0;0;0;3;0;1843;1925;38;18;666;212;639;200;120;41;3;12;0;7;4;0;5415;80;291;4;0;8;5343;79;291;4;0;8;33;0;0;0;0;0;27;0;0;0;0;0;2717;274;14;2378;0;21;6;0;38;0;94;13;0;160;0;0;0;0;0;0;0;0;0;0;0;4;0;0;3;0;3055;2358;52;13;219;63;3;0;0;0;6;0;17;1724;17;1716;0;5;0;0;6;0;0;4;0;686;108;0;912;0;13;0;1309;408;4018;1421;274;43;10;0;0;0;0;5807;13
3524709;Jaguariúna;10193;901;33;4636;0;487;6;3;72;0;3141;279;14;1383;0;8626;7204;382;201;2335;2550;20691;539;117;39;4;0;0;0;15197;440;109;39;4;0;0;0;556;28;7;0;0;0;0;0;4826;63;0;0;0;0;0;0;13471;1220;64;5865;0;274;7;4;228;0;69;0;0;32;0;20;0;0;11;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10943;9743;342;187;64;39;18;10;0;4;0;0;0;0;0;0;21075;324;8;15509;289;8;561;30;0;4892;0;0;13687;1227;69;6010;0;165;9;0;143;0;6;0;0;0;0;11167;9901;223;98;4;4;12216;6640;1789;721;0;0;0;8113;5468;1540;645;0;0;0;107;278;134;53;0;0;0;3886;877;92;3;0;0;0;6937;856;19;4325;0;4827;260;8;1446;0;1423;19;3;258;0;624;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6258;5947;3586;3040;1045;723;444;229;0;0;0;0;0;0;20054;132;839;324;0;21;0;0;14523;109;811;313;0;21;0;0;550;12;23;7;0;0;0;0;4870;11;3;0;0;0;0;0;13044;1196;62;5680;0;71;0;0;40;0;524;21;7;257;0;165;0;0;137;0;0;0;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;10549;9496;77;33;503;317;209;102;0;0;6;9;0;0;0;0;16894;4486;23;0;0;0;14158;1622;23;0;0;0;291;290;0;0;0;0;2356;2526;0;0;0;0;11337;886;52;4535;0;2505;323;7;1589;0;7;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8986;7889;2377;2089;13;7;0;0;0;0;0;0;317;399;262;346;30;6;24;37;176;3;0;130;0;204;12;3;156;0;174;137;270;116;12216;6640;1789;452;159;27;3;3;0;21433;0
3524808;Jales;12476;780;305;4824;0;108;0;3;9;0;332;14;0;96;0;10217;8244;73;46;191;268;17972;1008;51;3;0;0;0;0;17356;1008;51;3;0;0;0;0;121;0;0;0;0;0;0;0;470;0;0;0;0;0;0;0;12129;764;314;4703;0;731;31;9;210;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9629;8341;790;208;45;3;0;0;0;0;0;0;0;0;0;0;19053;6;0;18435;6;0;123;0;0;470;0;0;12922;804;324;4933;0;3;0;0;0;0;0;0;0;0;0;10487;8566;0;3;0;0;9128;7032;2251;617;0;0;0;8757;6940;2196;515;0;0;0;15;3;27;75;0;0;0;341;80;15;24;0;0;0;5557;501;12;2932;0;5030;157;102;1600;0;1785;7;40;270;0;510;0;17;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4639;4483;3988;3034;1402;800;386;171;0;0;0;0;0;0;17962;49;403;625;0;0;0;0;17354;40;403;625;0;0;0;0;123;0;0;0;0;0;0;0;460;7;0;0;0;0;0;0;12139;763;313;4684;0;18;0;0;16;0;299;4;0;75;0;441;21;3;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9645;8317;17;25;316;72;483;140;0;0;0;0;0;0;0;0;18075;357;576;4;0;25;17518;299;576;4;0;25;122;0;0;0;0;0;410;57;0;0;0;0;12209;769;312;4713;0;266;4;0;69;0;415;11;3;129;0;3;0;0;0;0;0;0;0;0;0;16;0;0;6;0;9742;8331;252;99;450;125;3;0;0;0;19;3;69;990;69;990;0;0;0;0;47;0;0;8;0;725;32;10;210;0;50;9;783;207;9128;7032;2251;427;81;9;3;0;0;19077;0
3524907;Jambeiro;1379;98;4;645;0;93;6;0;30;0;0;0;0;0;0;1250;892;93;42;0;4;1575;278;97;320;0;0;0;0;1502;201;97;317;0;0;0;0;60;75;0;0;0;0;0;0;5;0;0;0;0;0;0;0;995;77;4;487;0;183;0;3;75;0;60;0;0;21;0;214;10;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;791;783;218;57;75;18;246;68;0;0;0;0;0;0;0;0;2281;3;5;2132;3;5;133;0;0;5;0;0;1473;106;7;677;0;0;0;0;0;0;0;0;0;3;0;1339;942;0;0;3;0;1384;642;167;72;0;0;0;1317;628;141;25;0;0;0;51;13;24;46;0;0;0;5;0;0;0;0;0;0;806;67;0;490;0;463;18;0;142;0;133;0;0;9;0;56;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;781;599;382;253;109;42;55;10;0;0;0;0;0;0;1115;0;484;546;0;124;0;0;1055;0;400;542;0;123;0;0;51;0;79;0;0;0;0;0;5;0;0;0;0;0;0;0;707;54;4;342;0;0;0;0;0;0;337;10;3;118;0;346;27;0;163;0;0;0;0;0;0;74;0;0;36;0;0;0;0;0;0;0;0;0;0;0;484;631;0;0;361;120;405;141;0;0;78;36;0;0;0;0;1867;373;38;0;0;3;1722;368;38;0;0;3;131;3;0;0;0;0;5;0;0;0;0;0;1201;88;7;559;0;243;9;0;101;0;17;0;0;6;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1024;842;282;87;29;5;0;0;0;0;0;0;58;649;54;575;3;70;0;0;32;0;0;15;0;443;15;3;174;0;48;7;501;146;1384;642;167;46;14;4;0;0;0;2295;0
3525003;Jandira;15627;4426;97;16577;9;756;106;10;440;0;1828;420;16;1408;5;17472;19365;698;627;1587;2114;41606;112;8;10;0;0;37;165;36464;99;8;10;0;0;37;165;1322;13;0;0;0;0;0;0;3729;0;0;0;0;0;0;0;18131;4897;136;18319;14;72;5;0;25;0;6;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;11;0;18;0;29;50;0;81;0;19645;21961;50;53;4;4;7;0;0;0;0;0;13;20;67;96;41932;12;31;36777;6;31;1332;6;0;3732;0;0;18251;4967;136;18458;14;4;0;0;4;0;9;6;0;7;0;19778;22154;4;4;19;8;31145;7852;1792;1061;3;0;0;27189;7286;1441;774;0;0;0;452;268;325;279;0;0;0;3418;260;8;4;3;0;0;12473;3939;60;14553;14;3746;811;3;3186;0;1061;45;6;475;0;829;37;14;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14216;16926;3957;3889;932;764;571;446;3;0;0;0;0;0;36172;383;2368;48;93;2691;120;0;32329;328;1163;48;93;2661;95;0;292;31;985;0;0;0;17;0;3458;20;210;0;0;20;7;0;15536;4309;100;16102;14;203;20;0;123;0;1445;167;29;690;0;14;8;0;10;0;24;8;0;53;0;923;363;0;1350;0;29;10;0;61;0;0;0;0;0;0;17159;19010;157;212;1126;1235;26;12;32;60;1181;1492;57;56;0;0;38000;3970;0;0;0;0;35170;1635;0;0;0;0;1233;103;0;0;0;0;1518;2202;0;0;0;0;16371;4498;126;16884;8;1876;418;8;1566;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17962;20032;1824;2110;0;0;0;0;0;0;0;0;88;244;81;239;7;5;0;0;59;0;0;16;0;58;67;0;111;0;46;36;101;135;31145;7852;1792;621;271;85;24;8;0;41982;3
